timestamp,ax,ay,az,gx,gy,gz
2477576, -0.066162, 0.808472, -0.636230, 0.488281, -16.296387, 7.873537
2477596, 0.022461, 0.840576, -0.573730, -1.342773, -15.991215, 11.413578
2477616, -0.008667, 0.942017, -0.431152, 9.338379, -16.357422, 10.498047
2477696, -0.463501, 0.139771, -0.652222, -51.330582, -124.755890, -50.476089
2477716, -0.670288, 0.268433, -0.544678, -78.430176, -78.735352, -28.930672
2477756, -0.339233, 1.165649, -0.364136, -63.842789, 49.316422, 2.807618
2477776, -0.006470, 1.103394, -0.306396, -14.343266, 93.627960, -21.789551
2477816, 0.418457, 0.531616, -0.676758, -7.507326, 87.951660, -26.855476
2477836, 0.250977, 0.877197, -0.448608, -21.850586, 51.757828, -36.010742
2477856, 0.032471, 0.977783, -0.400269, 0.244141, 37.292480, -37.414551
2477876, 0.042969, 0.919312, -0.474487, 15.197758, 64.147949, -15.258793
2477896, 0.221313, 0.991943, -0.448608, 21.057129, 86.791992, -3.356935
2477916, 0.245483, 1.094238, -0.542114, 34.118652, 85.754395, -21.850586
2477956, -0.249756, 0.605835, -0.764526, 3.173829, 28.076180, -45.715347
2478016, 0.347290, 1.094482, -0.626953, 19.592285, 28.381355, -17.517090
2478036, 0.024536, 0.646973, -0.680786, 12.451176, -3.967286, -31.372078
2478056, -0.233643, 0.608276, -0.544922, -14.587406, 7.263186, -3.173829
2478076, -0.061646, 1.200684, -0.502686, -1.159668, 31.311043, 7.812502
2478096, -0.019043, 0.732300, -0.720215, 4.943848, 18.981934, -1.708985
2478116, 0.075562, 0.840210, -0.493652, -3.173829, 16.601563, 5.371094
2478136, 0.106079, 0.814941, -0.713013, -6.774904, -6.835939, 0.732422
2478156, -0.044434, 0.848999, -0.578979, -11.169437, -24.108894, -0.305176
2478176, -0.091187, 0.884155, -0.498169, -4.821777, -15.808109, 2.441406
2478196, -0.053223, 0.872803, -0.507813, 1.403809, -12.329105, 2.441406
2478216, -0.050293, 0.840820, -0.585083, 6.347658, -2.868653, 2.807618
2478236, 0.013794, 0.816040, -0.656494, 0.122070, -2.136230, -0.244141
2478256, -0.082031, 0.828491, -0.598633, -4.699707, -12.023930, 0.122070
2478276, -0.150879, 0.831665, -0.593628, -5.554201, -9.399414, 7.873537
2478296, -0.075195, 0.834229, -0.598267, -8.239746, -4.699707, 12.329105
2478316, -0.015503, 0.840088, -0.566650, -9.155273, 3.356935, 11.169437
2478336, 0.049561, 0.828979, -0.613159, -11.108402, -2.075195, 6.835939
2478356, -0.087646, 0.828247, -0.614380, -15.808109, -22.033691, 9.460449
2478376, -0.244507, 0.840820, -0.577881, -17.761230, -21.179199, 24.475105
2478396, -0.149658, 0.827271, -0.639038, -23.742683, -7.385256, 35.644531
2478416, -0.078003, 0.845093, -0.549683, -28.930672, 19.165039, 36.804199
2478436, 0.269653, 0.852051, -0.543579, -27.526863, 4.821777, 24.292000
2478456, 0.255127, 0.898682, -0.397705, -24.963387, -30.578621, 10.803223
2478476, 0.292725, 0.910889, -0.382202, -11.596684, -42.907715, -4.943848
2478516, -0.265503, 0.873657, -0.463501, -4.333496, -105.468781, -29.663094
2478536, -0.841187, 0.887817, -0.460938, -1.647950, -55.114761, 9.948730
2478556, -0.458984, 0.884033, -0.437134, 0.976563, 20.080566, 46.569839
2478576, 0.089233, 0.886719, -0.406982, 8.728027, 35.583496, 49.926773
2478596, 0.347290, 0.873169, -0.514160, 11.901859, 9.887695, 32.592773
2478616, 0.402832, 0.844238, -0.627563, 3.967286, -8.422852, 4.455566
2478636, 0.017090, 0.885498, -0.461792, -2.990724, -35.888672, -15.197758
2478656, -0.057861, 0.907593, -0.399292, 5.798342, -30.456551, -13.610844
2478676, -0.047363, 0.893311, -0.441895, 12.268070, -25.756844, -12.573246
2478716, -0.119385, 0.883301, -0.436401, 19.104004, -5.249023, -14.404301
2478736, -0.211914, 0.861938, -0.508545, 26.123055, -0.488281, -2.380371
2478756, -0.096313, 0.808105, -0.739136, 15.563969, 6.652834, 5.493164
2478776, -0.024170, 0.837402, -0.613892, 1.281738, 7.873537, 4.943848
2478816, -0.022095, 0.861938, -0.515137, 1.159668, -16.784668, -9.887695
2478836, -0.231567, 0.867065, -0.506104, 4.882813, -10.498047, -1.770020
2478976, 0.119019, 0.839722, -0.580444, 10.437012, 15.686039, 6.591799
2478996, 0.167114, 0.825684, -0.663208, 2.258301, -2.197266, -6.042482
2479016, -0.193726, 0.855591, -0.525513, -5.187988, -25.939949, -2.746582
2479036, -0.167358, 0.863892, -0.516968, -2.868653, -13.916019, 6.774904
2479056, -0.033936, 0.861816, -0.518921, -0.732422, 0.122070, 6.958010
2479136, -0.105713, 0.857056, -0.536133, 0.793457, -12.695316, 1.647950
2479156, -0.051758, 0.849609, -0.570557, -1.159668, -10.864258, 2.136230
2479176, -0.077515, 0.849976, -0.556396, -3.540040, -6.469728, 0.366211
2479196, -0.141113, 0.870483, -0.491943, -0.610352, 1.770020, 6.652834
2479216, -0.055420, 0.866943, -0.508667, 1.892090, 6.591799, 8.544922
2479236, 0.022095, 0.865601, -0.509766, 4.455566, 5.798342, 4.699707
2479256, 0.010010, 0.854126, -0.560669, 4.272461, 1.770020, -0.976563
2479276, -0.038940, 0.859131, -0.534058, 3.295899, 0.671387, -3.540040
2479296, -0.027588, 0.856689, -0.544556, 3.906251, -0.610352, -4.699707
2479316, -0.115112, 0.853149, -0.520874, 3.601075, -5.920412, -3.479005
2479336, -0.152222, 0.853516, -0.549072, 4.821777, 5.371094, 3.479005
2479356, -0.030273, 0.853271, -0.538940, 4.028320, 10.498047, 3.967286
2479376, 0.026245, 0.858521, -0.542480, 4.699707, 6.713869, 0.427246
2479396, -0.032104, 0.850342, -0.563721, 4.638672, -2.075195, -5.615236
2479416, -0.075439, 0.843750, -0.570923, 3.295899, 0.366211, -5.981447
