timestamp,ax,ay,az,gx,gy,gz
534293, 0.689575, 0.669067, -0.331543, -8.239746, 5.249023, 21.179199
534313, 0.688843, 0.647583, -0.318604, -6.896975, 0.122070, 19.470215
534333, 0.689697, 0.637939, -0.299683, -3.784181, -5.065918, 12.695316
534353, 0.703369, 0.651123, -0.306519, -3.112794, 3.051759, 4.394531
534373, 0.717529, 0.663452, -0.299194, -3.417970, 3.051759, 0.366211
534393, 0.724121, 0.654785, -0.303711, -3.234864, 0.305176, -3.173829
534413, 0.716553, 0.652954, -0.308838, -2.685547, -0.122070, -7.873537
534433, 0.703125, 0.655273, -0.307007, -1.464844, 0.122070, -10.620117
534453, 0.708740, 0.639038, -0.299316, -1.831055, 0.244141, -13.183598
534473, 0.710205, 0.626099, -0.296753, -4.333496, 2.807618, -18.676758
534633, 0.701294, 0.670654, -0.280151, 0.732422, -2.990724, 0.610352
534653, 0.707520, 0.668701, -0.277832, 1.037598, -1.586915, 0.000000
534673, 0.701050, 0.668457, -0.277588, 1.281738, -1.892090, -0.671387
534693, 0.693115, 0.667847, -0.282593, 1.525879, -0.915528, -0.671387
534713, 0.700317, 0.667236, -0.276367, 1.770020, -2.075195, -0.732422
534733, 0.688843, 0.665527, -0.288452, 1.831055, -1.892090, -0.610352
534793, 0.698608, 0.667358, -0.282471, -0.793457, -1.281738, 0.244141
534813, 0.695679, 0.667847, -0.272339, -0.122070, -1.403809, 0.061035
534833, 0.697632, 0.667114, -0.275757, 0.671387, -2.014160, 0.000000
534853, 0.694580, 0.666992, -0.283813, 0.915528, -2.441406, -0.061035
534873, 0.694336, 0.667114, -0.286011, 0.915528, -0.976563, -0.183106
534893, 0.691772, 0.666016, -0.285400, 0.793457, -1.647950, -0.122070
534913, 0.692871, 0.664551, -0.285767, 0.671387, -1.647950, 0.183106
534933, 0.694946, 0.667725, -0.282593, 0.732422, -2.746582, 0.366211
535033, 0.696411, 0.666748, -0.283569, -0.122070, -0.427246, -0.366211
535053, 0.693604, 0.666382, -0.281006, 0.183106, -1.159668, -0.183106
535073, 0.694336, 0.668091, -0.285645, 0.366211, -1.098633, -0.061035
535093, 0.689697, 0.666382, -0.289673, 0.305176, -0.671387, 0.122070
535113, 0.695313, 0.666138, -0.286499, 0.061035, -0.671387, 0.244141
535133, 0.692993, 0.667114, -0.283813, 0.122070, -0.793457, 0.305176
535153, 0.697388, 0.665527, -0.281738, 0.549316, -0.183106, 0.183106
535173, 0.698486, 0.666382, -0.284668, 0.732422, -0.854492, -0.061035
535193, 0.692017, 0.664307, -0.287842, 0.671387, -1.342773, 0.061035
535213, 0.693115, 0.664917, -0.290527, 0.305176, -0.854492, 0.244141
535233, 0.701416, 0.663086, -0.284302, 0.244141, -1.647950, 0.122070
535253, 0.696289, 0.668945, -0.288696, 0.244141, -0.976563, -0.305176
535273, 0.693604, 0.664551, -0.289429, -0.122070, -0.671387, -0.549316
535293, 0.692017, 0.666992, -0.282715, 0.061035, -1.037598, -0.183106
535313, 0.693970, 0.664673, -0.285767, 0.305176, -0.610352, -0.183106
535333, 0.696533, 0.667480, -0.288330, 0.244141, -0.610352, -0.244141
535353, 0.698730, 0.666260, -0.284302, 0.183106, -0.244141, -0.549316
535373, 0.693970, 0.667358, -0.285034, 0.366211, -0.976563, -0.671387
535413, 0.691650, 0.666016, -0.289307, 0.244141, -1.403809, 0.488281
535453, 0.696899, 0.664673, -0.289795, -0.061035, -0.854492, 0.183106
535473, 0.697021, 0.666382, -0.286377, -0.366211, -0.854492, -0.366211
535493, 0.693604, 0.667603, -0.278442, 0.000000, -0.427246, -0.488281
535513, 0.693726, 0.667847, -0.277832, 0.732422, -0.610352, -0.366211
535533, 0.695313, 0.666870, -0.282104, 1.403809, -1.037598, -0.183106
535553, 0.695068, 0.665649, -0.290161, 1.342773, -1.098633, -0.305176
