timestamp,ax,ay,az,gx,gy,gz
1430091, 0.250977, 0.919067, -0.320435, -3.540040, -6.042482, -3.479005
1430111, 0.260620, 0.910522, -0.346313, -2.929688, -5.554201, -3.051759
1430131, 0.251343, 0.907593, -0.346069, -3.479005, -6.225588, -1.892090
1430151, 0.237427, 0.913330, -0.326904, -3.112794, -4.394531, -0.854492
1430171, 0.234009, 0.918579, -0.318115, -1.281738, -1.831055, 0.915528
1430191, 0.245239, 0.916870, -0.325562, 0.488281, 0.671387, 2.441406
1430211, 0.270142, 0.909668, -0.339355, 1.098633, 0.366211, 2.990724
1430231, 0.281372, 0.908081, -0.349243, 0.244141, -2.624512, 1.770020
1430251, 0.266602, 0.909424, -0.345215, -0.488281, -4.272461, 1.403809
1430271, 0.260620, 0.912598, -0.332153, -0.061035, -4.089355, 1.892090
1430291, 0.259521, 0.912720, -0.332031, 0.793457, -2.807618, 2.136230
1430311, 0.258057, 0.912231, -0.338013, 1.281738, -2.563477, 2.807618
1430331, 0.256714, 0.905029, -0.358154, 0.854492, -1.770020, 3.417970
1430351, 0.262451, 0.902344, -0.369141, -1.220703, -0.732422, 4.089355
1430371, 0.269531, 0.906494, -0.354004, -2.929688, -1.159668, 4.516602
1430391, 0.284180, 0.903564, -0.364502, -4.333496, -1.403809, 4.394531
1430411, 0.295654, 0.902832, -0.370239, -6.958010, -3.540040, 3.112794
1430431, 0.261353, 0.906860, -0.366089, -11.108402, -3.662110, 2.685547
1430451, 0.243164, 0.913696, -0.363770, -13.427738, -2.929688, 4.821777
1430471, 0.224609, 0.905273, -0.431396, -17.700195, 6.591799, 7.324221
1430491, 0.225464, 0.910400, -0.531738, -29.052742, 28.808601, 8.239746
1430511, 0.310181, 1.101563, -0.425293, -18.737793, 25.329597, 8.666992
1430531, 0.295044, 1.260132, -0.348633, 13.671879, 15.808109, 13.671879
1430551, 0.329590, 1.234253, -0.368652, 50.415054, 7.507326, 18.432617
1430571, 0.374023, 1.095581, -0.485229, 80.078125, -4.638672, 14.770512
1430591, 0.359009, 0.891479, -0.621338, 95.214874, -5.432129, -0.610352
1430611, 0.152100, 0.642700, -0.754150, 90.087921, -13.610844, -16.357422
1430631, 0.014526, 0.558716, -0.757935, 71.899414, -0.732422, -17.944336
1430651, -0.009521, 0.486084, -0.646362, 56.152359, 20.874023, -13.854984
1430671, 0.069580, 0.400757, -0.514404, 48.339859, 37.902832, -13.122562
1430691, 0.141357, 0.371094, -0.459351, 39.489746, 57.434097, -21.057129
1430711, 0.179321, 0.402832, -0.442627, 18.005371, 74.157715, -32.958984
1430731, 0.233032, 0.523071, -0.358643, -11.169437, 78.796387, -32.287598
1430751, 0.267090, 0.689575, -0.191772, -35.766602, 70.434570, -19.042969
1430771, 0.325195, 0.884644, -0.031372, -46.813980, 58.654800, 5.310059
1430791, 0.410645, 0.976196, 0.057373, -47.912613, 56.945816, 44.494644
1430811, 0.613647, 1.136719, 0.031250, -28.686531, 49.255386, 27.282722
1430831, 0.625488, 1.235718, -0.109863, -13.671879, 25.634773, 2.014160
1430851, 0.579590, 1.461060, -0.313599, -13.488773, -7.812502, -8.178711
1430871, 0.532959, 1.268921, -0.317505, -16.784668, -36.437988, 0.366211
1430891, 0.486206, 0.951660, -0.124634, -7.385256, -40.954590, -9.521484
1430911, 0.313110, 0.850342, -0.225464, 3.967286, -26.062019, -19.409180
1430931, 0.270264, 0.831177, -0.304321, 3.906251, -15.808109, -13.671879
1430951, 0.282349, 0.817383, -0.298218, 8.056641, -16.540527, -11.108402
1430971, 0.287598, 0.961792, -0.401489, 11.230473, -18.615723, -6.225588
1430991, 0.311890, 0.880493, -0.444580, 9.460449, -12.634281, -2.624512
1431011, 0.242920, 0.852661, -0.495728, 2.868653, -3.906251, -0.671387
1431031, 0.241089, 0.851440, -0.470947, -5.432129, 6.347658, 5.615236
1431051, 0.313477, 0.878418, -0.373047, -7.385256, 8.239746, 8.850098
1431071, 0.398193, 0.886841, -0.323608, -3.295899, 4.577637, 6.774904
1431091, 0.437622, 0.884399, -0.317627, 2.197266, -2.197266, 0.305176
1431111, 0.415527, 0.876099, -0.363647, 6.408693, -9.216309, -6.713869
1431131, 0.331909, 0.862427, -0.416504, 5.249023, -11.230473, -10.253906
1431151, 0.240967, 0.868408, -0.415405, 3.173829, -6.652834, -7.263186
1431171, 0.209473, 0.866211, -0.419556, 1.220703, 4.455566, 3.723145
1431191, 0.250366, 0.869995, -0.395142, -0.854492, 9.399414, 10.498047
1431211, 0.316772, 0.868164, -0.387451, -0.549316, 11.718754, 13.305668
1431231, 0.355469, 0.871948, -0.368774, 0.000000, 10.498047, 12.756351
1431251, 0.357910, 0.873047, -0.354004, 2.685547, 8.239746, 11.535648
1431271, 0.360962, 0.870483, -0.361572, 5.065918, 8.605957, 10.314941
1431291, 0.369019, 0.867676, -0.372314, 6.774904, 9.887695, 8.483887
1431311, 0.390015, 0.860840, -0.371094, 7.995607, 6.347658, 7.263186
1431331, 0.413086, 0.858765, -0.379028, 9.155273, 2.746582, 3.784181
1431351, 0.423706, 0.851563, -0.390869, 9.521484, -2.685547, -0.061035
1431371, 0.445679, 0.851685, -0.395508, 8.850098, -13.549809, -7.141115
1431391, 0.423706, 0.856323, -0.385742, 9.094238, -16.906738, -13.549809
1431411, 0.431152, 0.854858, -0.369629, 5.004883, -16.723633, -16.357422
1431431, 0.477905, 0.860474, -0.275635, 10.864258, -25.878914, -20.629883
1431451, 0.456421, 0.799072, -0.495361, -7.873537, -12.878422, -17.211914
1431471, 0.479370, 0.867554, -0.234619, -17.089844, -20.141602, -11.901859
1431491, 0.405884, 0.847778, -0.254150, -14.404301, -23.681648, -0.915528
1431511, 0.440796, 0.836426, -0.311523, -17.639160, -18.493652, 12.329105
1431531, 0.508301, 0.869995, -0.295776, -14.770512, -32.653809, 13.183598
1431551, 0.442505, 0.886108, -0.341553, -3.723145, -54.992691, 8.056641
1431571, 0.297852, 0.880005, -0.518677, -2.258301, -64.147949, -6.347658
1431591, 0.145508, 0.891968, -0.554932, -1.831055, -70.129395, -23.864754
1431611, -0.084229, 0.866577, -0.611572, -0.793457, -62.683121, -30.883797
1431631, -0.187134, 0.869141, -0.617920, -6.835939, -41.809082, -22.949226
1431651, -0.161865, 0.881104, -0.541382, -5.920412, -17.822266, -13.610844
1431671, -0.143677, 0.852905, -0.546631, -13.122562, 12.817387, 7.019045
1431691, -0.010010, 0.889648, -0.388428, -16.418457, 28.686531, 29.785164
1431711, 0.186157, 0.900024, -0.319946, -10.314941, 35.766602, 41.564941
1431731, 0.365112, 0.894287, -0.316772, -2.807618, 35.583496, 39.428711
1431751, 0.435059, 0.876587, -0.362915, 4.394531, 15.930180, 27.221687
1431771, 0.405640, 0.869385, -0.389526, 6.103518, 8.972168, 19.531250
1431791, 0.360107, 0.863403, -0.412964, 5.981447, 6.896975, 14.587406
1431811, 0.330078, 0.857788, -0.419067, 4.577637, 4.821777, 13.427738
1431831, 0.283813, 0.863281, -0.399780, 4.089355, 3.295899, 15.319828
1431851, 0.250977, 0.863037, -0.427490, 3.784181, 6.896975, 20.507813
1431871, 0.321167, 0.869019, -0.554810, -10.742188, 15.014652, 15.686039
1431891, 0.294678, 0.902222, -0.366333, -19.714355, 12.023930, 11.352543
1431911, 0.288452, 0.930054, -0.310791, -13.549809, 4.333496, 11.474613
1431931, 0.340454, 0.954834, -0.346558, -12.939457, 1.037598, -4.882813
1431951, 0.329590, 0.948242, -0.253662, -7.995607, -6.408693, -14.526371
1431971, 0.233521, 0.929932, -0.264526, 0.366211, -11.840824, -15.869144
1431991, 0.196289, 0.914063, -0.330078, 1.281738, -9.277344, -8.972168
1432011, 0.229248, 0.921875, -0.374756, -1.342773, -2.929688, -7.141115
1432031, 0.257080, 0.934204, -0.349854, -1.647950, -1.708985, -11.047363
1432051, 0.232300, 0.924438, -0.345337, -0.793457, -1.647950, -13.122562
1432071, 0.217407, 0.928467, -0.345947, 1.159668, -1.220703, -12.084965
1432091, 0.158081, 0.913574, -0.341431, 4.028320, 7.568361, -6.958010
1432111, 0.213867, 0.892456, -0.375610, 4.699707, 10.070801, -2.319336
