timestamp,ax,ay,az,gx,gy,gz
683818, 0.647461, 0.155518, -0.692017, -15.319828, -12.573246, -31.982430
683838, 0.569580, 0.429688, -0.736694, -22.705086, -21.240234, -34.057617
683858, 0.457886, 0.841187, -0.818604, 1.342773, -17.395020, 21.545410
683878, 0.572632, 0.781982, -0.829102, 14.465336, 30.578621, 70.678711
683898, 0.517944, 0.471680, -0.751465, 18.493652, 28.564461, 94.421417
683918, 0.595337, 0.233276, -0.721069, 13.366703, 18.310547, 80.749512
683938, 0.598755, 0.146362, -0.649414, 9.155273, 10.437012, 31.127937
683958, 0.616577, 0.118408, -0.656738, 7.812502, 11.108402, 1.770020
683978, 0.630615, 0.208130, -0.688721, 3.417970, 3.967286, -16.357422
683998, 0.676025, 0.303345, -0.763550, -0.549316, -1.708985, -16.967773
684018, 0.710083, 0.360352, -0.787109, -1.647950, -6.164553, -13.549809
684038, 0.646240, 0.345947, -0.723022, -2.014160, -13.427738, -12.512211
684058, 0.591919, 0.318481, -0.693359, -5.554201, -17.150879, -19.104004
684078, 0.571533, 0.310791, -0.706299, -7.385256, -15.563969, -23.986824
684098, 0.586182, 0.339600, -0.730225, -7.019045, -8.300781, -23.559578
684118, 0.615479, 0.354492, -0.732788, -3.784181, -3.723145, -21.850586
684138, 0.602173, 0.363281, -0.741943, -1.770020, -7.324221, -18.493652
684158, 0.587158, 0.362793, -0.740356, -1.708985, -6.408693, -13.793949
684178, 0.585205, 0.359741, -0.730713, -1.098633, -1.770020, -10.375977
684198, 0.602295, 0.348633, -0.719604, -0.122070, 0.610352, -11.352543
684218, 0.611816, 0.352539, -0.714966, -0.427246, -2.746582, -14.404301
684238, 0.597168, 0.366821, -0.726074, -1.770020, -4.943848, -14.038090
684258, 0.598022, 0.382813, -0.730347, -2.807618, -4.882813, -13.366703
684278, 0.588867, 0.371948, -0.715820, -2.380371, -6.103518, -13.854984
684298, 0.570679, 0.365723, -0.730591, -3.112794, -5.859377, -14.221195
684318, 0.558105, 0.385620, -0.738770, -4.455566, -2.380371, -15.380863
684338, 0.557861, 0.421387, -0.757324, -3.051759, -2.746582, -14.526371
684358, 0.549805, 0.423706, -0.763428, -1.770020, -1.403809, -10.803223
684378, 0.546631, 0.414185, -0.741943, -1.892090, 0.122070, -9.155273
684398, 0.542114, 0.405884, -0.729980, -1.831055, 1.525879, -8.544922
684418, 0.545898, 0.415283, -0.740479, -2.502441, 4.699707, -7.141115
684438, 0.562500, 0.420044, -0.731689, -2.319336, 6.652834, -6.591799
684458, 0.567749, 0.417847, -0.725952, -1.647950, 6.408693, -6.347658
684478, 0.568726, 0.429932, -0.727173, -1.464844, 6.774904, -4.089355
684498, 0.588257, 0.420288, -0.724365, -2.502441, 7.080080, 0.793457
684518, 0.583862, 0.435669, -0.729614, -3.356935, -6.042482, 1.708985
684538, 0.564819, 0.397827, -0.723389, -2.868653, -8.239746, -0.488281
684558, 0.538208, 0.396362, -0.726563, -2.380371, -6.286623, -2.807618
684578, 0.523438, 0.392700, -0.736450, -2.929688, -0.915528, -3.967286
684598, 0.524292, 0.421021, -0.729858, -2.319336, 4.882813, -5.310059
684618, 0.539307, 0.437134, -0.734131, -0.610352, 7.873537, -5.554201
684638, 0.546265, 0.442749, -0.730591, 0.244141, 8.361816, -3.906251
684658, 0.545044, 0.423584, -0.721802, -0.183106, 9.582520, -2.197266
684678, 0.570435, 0.422607, -0.705200, -0.244141, 12.207035, -2.319336
684698, 0.594482, 0.417358, -0.692871, -0.793457, 13.916019, -2.441406
684718, 0.604126, 0.427490, -0.691772, -1.464844, 16.113281, -0.549316
684738, 0.639526, 0.435669, -0.663086, -1.098633, 17.761230, 0.610352
