timestamp,ax,ay,az,gx,gy,gz
495600, 0.214478, 0.971680, -0.142456, -2.197266, -10.620117, -0.976563
495620, 0.221680, 0.981445, -0.104736, -3.295899, -14.587406, -4.516602
495640, 0.188843, 0.984985, -0.105103, -2.624512, -14.587406, -3.173829
495660, 0.173096, 0.982300, -0.103882, 0.183106, -20.935059, -2.868653
495680, 0.224121, 0.967407, -0.156982, -2.319336, -17.700195, -4.943848
495700, 0.144287, 0.963623, -0.202148, -6.835939, -14.282230, -5.554201
495720, 0.192871, 0.974609, -0.144043, -13.305668, -8.605957, -3.845216
495740, 0.250977, 1.002808, -0.011353, -8.911133, -9.460449, -7.385256
495760, 0.223511, 1.001343, -0.041382, -1.281738, -17.944336, -12.390141
495780, 0.027100, 0.992065, -0.124634, 0.671387, -15.380863, -6.530764
495800, 0.029419, 0.994873, -0.125977, -0.427246, -5.554201, 5.615236
495820, 0.210083, 0.985962, -0.108032, -1.281738, -1.220703, 9.521484
495840, 0.175171, 1.014404, -0.072998, 0.610352, -20.141602, 8.666992
495860, 0.021240, 1.025146, -0.100830, 9.094238, -3.112794, 38.879395
495880, 0.057129, 1.055420, -0.039185, 18.676758, 2.502441, 52.978531
495900, 0.314941, 1.102783, -0.191406, 30.517586, 23.559578, 49.133316
495920, 0.445557, 1.120605, -0.192627, 15.808109, 3.112794, 37.475586
495940, 0.187134, 1.124146, -0.185791, 19.470215, -10.620117, 36.621094
495960, 0.167114, 1.007813, -0.342651, 21.972656, -9.216309, 43.457031
495980, 0.163208, 0.934326, -0.346069, 27.465828, -12.878422, 43.334961
496000, 0.175049, 0.891479, -0.387695, 24.230965, -1.220703, 47.302261
496020, 0.253174, 0.910522, -0.255371, 23.193367, 6.958010, 47.180191
496040, 0.247070, 0.733032, -0.229980, 53.527847, 30.883797, 30.822762
496060, 0.224854, 0.684692, -0.267944, 64.941406, 69.824219, 18.371582
496080, 0.370850, 0.789063, -0.195435, 66.528320, 90.820343, 5.859377
496100, 0.382568, 0.837769, -0.107788, 70.068359, 88.439941, 7.446291
496120, 0.502441, 0.808228, -0.072754, 76.416016, 88.745148, 10.742188
496140, 0.640015, 0.740845, -0.185181, 74.584961, 84.716797, -1.647950
496160, 0.571167, 0.758667, -0.304321, 57.312027, 64.392090, -13.671879
496180, 0.444824, 0.929199, -0.186890, 46.142593, 42.297363, -4.516602
496200, 0.428467, 1.007202, -0.172607, 50.354019, 41.503906, 6.103518
496220, 0.509033, 0.937866, -0.232910, 45.410172, 39.001465, 9.826660
496240, 0.580811, 0.809814, -0.346802, 20.263672, 19.287109, -14.587406
496260, 0.400024, 0.864990, -0.291748, 9.948730, 1.037598, -14.587406
496280, 0.287598, 0.890015, -0.245972, 10.375977, 0.854492, -2.685547
