timestamp,ax,ay,az,gx,gy,gz
1040625, 0.301880, 0.727661, -0.719482, 3.051759, -5.920412, -7.812502
1040645, 0.269043, 0.755981, -0.581421, -6.713869, -5.920412, -1.342773
1040665, 0.307739, 0.769043, -0.524170, -3.295899, 1.281738, 3.295899
1040685, 0.390625, 0.757935, -0.549316, -2.685547, -2.380371, 3.295899
1040705, 0.392700, 0.770386, -0.539795, -1.647950, -2.319336, -0.122070
1040725, 0.376709, 0.770752, -0.551636, -0.244141, -0.061035, -2.807618
1040745, 0.350342, 0.773682, -0.552490, 0.366211, 1.220703, -3.845216
1040765, 0.347778, 0.774048, -0.543091, 2.380371, 2.136230, -3.112794
1040785, 0.350586, 0.764771, -0.561646, 2.807618, 2.685547, -2.807618
1040805, 0.339600, 0.766357, -0.559448, 2.197266, 2.136230, -1.770020
1040825, 0.350098, 0.766235, -0.546997, 2.624512, 0.732422, -0.427246
1040845, 0.367798, 0.770264, -0.551025, 3.601075, 1.953125, -1.525879
1040865, 0.370361, 0.761597, -0.559448, 3.784181, 3.601075, -3.173829
1040885, 0.377197, 0.766479, -0.553345, 4.028320, 4.333496, -5.126953
1040905, 0.385864, 0.766602, -0.555054, 4.699707, 2.258301, -6.652834
1040925, 0.372192, 0.764160, -0.561646, 4.638672, -2.563477, -7.995607
1040945, 0.329590, 0.763306, -0.569336, 3.967286, -7.873537, -6.347658
1040965, 0.325439, 0.763428, -0.575806, 3.051759, -8.850098, -4.699707
1040985, 0.313110, 0.765991, -0.571045, 2.868653, -2.685547, -4.150391
1041005, 0.319336, 0.766602, -0.569946, 2.929688, -0.305176, -2.624512
1041025, 0.331177, 0.763916, -0.574097, 2.685547, 1.037598, -1.586915
1041045, 0.337769, 0.761475, -0.579712, 2.014160, 0.061035, -1.281738
1041065, 0.331299, 0.764771, -0.572754, 1.403809, 1.403809, -1.159668
1041085, 0.332397, 0.763916, -0.568970, 1.464844, 1.098633, -0.305176
1041105, 0.338867, 0.764893, -0.571411, 1.281738, 0.061035, 0.061035
1041125, 0.337769, 0.763184, -0.570435, 1.220703, 0.000000, 0.183106
1041145, 0.339722, 0.763428, -0.569702, 1.159668, -0.427246, 0.244141
1041165, 0.337646, 0.762451, -0.570190, 1.220703, -0.366211, 0.366211
1041185, 0.342163, 0.762207, -0.574463, 1.037598, -0.793457, 0.488281
1041205, 0.338379, 0.761475, -0.576050, 0.549316, -0.671387, 0.549316
1041225, 0.339600, 0.762695, -0.570313, 0.366211, -0.427246, 0.610352
1041245, 0.342529, 0.763306, -0.568115, 0.549316, -0.549316, 0.671387
1041265, 0.341187, 0.762939, -0.568115, 0.610352, -0.732422, 0.610352
1041285, 0.341309, 0.762939, -0.569946, 0.793457, -0.915528, 0.732422
1041305, 0.345093, 0.760620, -0.573730, 0.732422, -1.037598, 0.610352
1041325, 0.345337, 0.761719, -0.570313, 0.671387, -0.976563, -0.183106
1041345, 0.335938, 0.760986, -0.575073, 0.305176, -0.610352, 0.000000
1041365, 0.339966, 0.763550, -0.569214, 0.366211, -0.732422, 0.305176
1041385, 0.339966, 0.761841, -0.573608, 0.366211, -0.366211, 0.427246
1041405, 0.350464, 0.760498, -0.567383, 0.305176, -0.122070, 0.183106
1041425, 0.347534, 0.762085, -0.570801, 0.549316, -0.976563, -0.549316
1041445, 0.335571, 0.763184, -0.576050, 0.122070, -0.549316, -0.244141
1041465, 0.339600, 0.760254, -0.569336, 0.122070, -0.305176, 0.000000
1041485, 0.343750, 0.762695, -0.568848, 0.244141, -0.488281, 0.000000
1041505, 0.343018, 0.761963, -0.567383, 0.366211, -0.610352, 0.000000
1041525, 0.340576, 0.763306, -0.571655, 0.793457, -0.549316, -0.183106
1041545, 0.338379, 0.760498, -0.573486, 0.488281, -0.305176, 0.244141
1041565, 0.348877, 0.761597, -0.572388, 0.488281, -0.671387, -0.061035
1041585, 0.340576, 0.761108, -0.570557, 0.305176, -0.366211, -0.305176
1041605, 0.343750, 0.762329, -0.565674, 0.610352, -0.305176, -0.244141
