timestamp,ax,ay,az,gx,gy,gz
533582, 0.239136, 0.960571, -0.225342, 54.626480, 30.090340, -35.095215
533602, 0.146118, 0.911865, -0.298706, 65.002441, 16.357422, -28.686531
533622, 0.030029, 0.882324, -0.352539, 74.340820, 8.422852, -8.666992
533642, 0.302856, 0.828369, -0.532104, 51.940933, 33.020020, 16.784668
533662, 0.702393, 0.845215, -0.507446, 21.728516, -1.831055, 15.625004
533682, 0.534546, 0.775024, -0.515259, -3.906251, -79.711914, 6.896975
533702, 0.113281, 0.923340, -0.018311, 20.690918, -69.152832, 44.433609
533722, 0.091187, 0.896973, -0.316895, 40.588379, -40.954590, 74.951172
533742, 0.199463, 0.894531, -0.601563, 30.639656, -22.460945, 60.058609
533762, 0.119141, 0.800537, -0.110352, 64.575195, -9.216309, 78.247070
533782, -0.350342, 0.915161, 0.053711, 120.300323, 155.395508, 94.482452
533802, 0.089355, 0.739502, -0.437134, 123.168976, 275.573730, 119.445831
533822, 0.728760, 0.893188, -0.839844, 75.683594, 269.592285, 69.580078
533842, 0.778564, 0.832153, -0.486694, 24.169930, 185.241760, 27.648933
533862, 0.753418, 0.827393, -0.123291, 52.368179, 137.084961, 15.014652
533882, 0.754150, 0.780518, -0.347046, 73.486328, 114.624054, -9.826660
533902, 0.711426, 0.709229, -0.478760, 46.142593, 95.397980, -14.465336
533922, 0.680054, 0.716919, -0.350342, 28.198250, 40.161133, -7.446291
533942, 0.672363, 0.703491, -0.435303, 7.934572, -4.699707, -1.281738
533962, 0.687500, 0.696045, -0.493896, -3.234864, -30.761726, -2.685547
533982, 0.590332, 0.727173, -0.410278, -10.498047, -51.513687, -5.187988
534002, 0.501831, 0.744507, -0.377441, -10.192871, -44.677750, -3.417970
534022, 0.510254, 0.755493, -0.354980, -6.408693, -30.151375, -2.441406
534042, 0.490723, 0.766357, -0.332764, 0.305176, -14.099125, -2.624512
534062, 0.506958, 0.745117, -0.403931, 4.089355, -1.220703, -0.305176
534082, 0.589966, 0.731323, -0.432861, 2.014160, -5.798342, -0.488281
534102, 0.539673, 0.726929, -0.478882, -3.234864, -11.474613, -0.976563
534122, 0.502441, 0.730957, -0.451050, -9.399414, -18.920898, 3.417970
534142, 0.549561, 0.753296, -0.372314, -6.958010, -3.234864, 7.812502
534162, 0.607056, 0.756226, -0.329712, -2.441406, -3.967286, 2.380371
534182, 0.634399, 0.744751, -0.371094, 2.502441, -9.765625, -2.441406
534202, 0.508423, 0.745361, -0.414795, 3.234864, -14.892582, -5.126953
534222, 0.507568, 0.732666, -0.470337, 0.976563, -6.164553, -1.708985
534242, 0.516357, 0.738281, -0.440796, -3.784181, -8.056641, 0.061035
534262, 0.563232, 0.742554, -0.426025, -4.699707, -7.995607, 0.000000
534282, 0.486938, 0.759277, -0.375000, -3.784181, -8.361816, -0.122070
534302, 0.523071, 0.754639, -0.387939, -0.305176, -2.136230, 2.014160
534322, 0.577881, 0.740845, -0.411743, 2.929688, -2.441406, 1.281738
534342, 0.594604, 0.735718, -0.435669, 0.732422, -11.108402, -2.685547
534362, 0.490967, 0.745361, -0.434326, -0.732422, -13.061527, -3.173829
534382, 0.463745, 0.744995, -0.447876, -1.464844, -4.455566, 1.159668
534402, 0.513428, 0.747314, -0.424805, -2.990724, 1.953125, 2.990724
534422, 0.583618, 0.750854, -0.378296, -1.464844, -1.037598, 1.647950
534442, 0.559326, 0.749512, -0.400146, 0.854492, -6.774904, -1.403809
534462, 0.490356, 0.744995, -0.439209, 0.732422, -4.150391, -0.915528
534482, 0.502441, 0.746582, -0.431641, -0.366211, 1.770020, 1.098633
534502, 0.556519, 0.747192, -0.406372, 0.244141, 2.624512, 1.159668
534522, 0.572388, 0.746704, -0.405518, 2.380371, -4.272461, -3.417970
534542, 0.543823, 0.743774, -0.429077, 2.197266, -7.080080, -5.065918
534562, 0.469238, 0.746216, -0.449341, 0.305176, -8.300781, -3.234864
534582, 0.469116, 0.750366, -0.434204, -0.671387, -1.953125, 0.793457
534602, 0.507690, 0.750854, -0.417725, -0.671387, 1.098633, 3.356935
