timestamp,ax,ay,az,gx,gy,gz
473339, 0.621948, 0.744507, -0.284668, 11.779789, -3.295899, -8.728027
473359, 0.601440, 0.706909, -0.335693, 7.385256, -2.746582, -5.187988
473379, 0.607300, 0.748169, -0.313477, 6.225588, -0.061035, -5.126953
473399, 0.542969, 0.734131, -0.303223, 6.530764, 3.479005, -3.051759
473419, 0.579468, 0.747070, -0.293579, 6.591799, 7.812502, 0.976563
473439, 0.699707, 0.719360, -0.267700, 5.554201, 4.882813, 0.793457
473459, 0.767944, 0.718750, -0.283447, 1.892090, -15.258793, -4.516602
473479, 0.598267, 0.712158, -0.424805, -9.765625, -41.198730, -9.704590
473499, 0.487915, 0.739380, -0.385864, -18.005371, -39.306641, -3.112794
473519, 0.459351, 0.763672, -0.314453, -19.714355, -31.677254, 6.469728
473539, 0.533691, 0.772827, -0.245239, -14.953617, -12.756351, 9.643555
473559, 0.662964, 0.768433, -0.213745, -5.798342, -2.136230, 6.103518
473579, 0.705200, 0.756470, -0.242065, 1.770020, -6.103518, -1.464844
473599, 0.627563, 0.750000, -0.318848, 3.845216, -13.488773, -7.141115
473619, 0.466553, 0.760498, -0.384399, 2.075195, -0.915528, -5.676271
473639, 0.375000, 0.790771, -0.376343, -2.563477, 21.850586, 7.507326
473659, 0.530396, 0.890137, -0.360352, -6.774904, 54.077164, 16.723633
473679, 0.590820, 1.230225, -0.252197, 15.563969, -18.005371, 11.352543
473699, 0.546631, 0.835083, -0.574219, 44.738785, -2.990724, 36.560059
473719, 0.599976, 0.682129, -0.737183, 20.874023, -11.901859, 22.399910
473739, 0.396973, 0.636108, -0.646118, 28.930672, 3.662110, 8.789063
473759, 0.438965, 0.542847, -0.529053, 22.094727, 30.517586, -4.211426
473779, 0.579956, 0.538696, -0.334961, 28.259285, 31.799324, -21.423340
473799, 0.579834, 0.461304, -0.274658, 34.729004, 24.230965, -41.076660
473819, 0.570679, 0.488403, -0.232056, 30.212410, 26.916512, -51.696793
473839, 0.638916, 0.615112, -0.151855, 28.076180, 21.240234, -58.593765
473859, 0.691650, 0.799805, -0.155518, 44.799820, 1.037598, -62.438980
473879, 0.587036, 0.795044, -0.274780, 45.593277, -9.460449, -55.053726
473899, 0.568237, 0.801270, -0.313232, 32.470703, -4.394531, -37.414551
473919, 0.612915, 0.858398, -0.282837, 25.451668, 2.563477, -27.099617
473939, 0.605713, 0.860840, -0.293823, 25.329597, 3.112794, -20.751953
473959, 0.545776, 0.767334, -0.388794, 20.812988, 3.417970, -17.944336
473979, 0.459839, 0.718018, -0.409180, 9.399414, 12.878422, -13.549809
473999, 0.480225, 0.715210, -0.369995, 0.061035, 24.292000, -9.338379
474019, 0.511475, 0.770264, -0.288086, -3.112794, 19.287109, -3.662110
474039, 0.526245, 0.750000, -0.265381, 0.427246, 16.662598, 0.793457
474059, 0.576294, 0.752930, -0.288574, -6.042482, 13.671879, -2.014160
474079, 0.565430, 0.833618, -0.250610, -4.699707, 13.916019, 1.586915
474099, 0.619751, 0.821045, -0.321777, 2.075195, 7.446291, -2.014160
474119, 0.565063, 0.827393, -0.396973, 7.995607, 1.098633, -3.784181
474139, 0.530396, 0.833862, -0.418213, 6.530764, -1.770020, 1.159668
474159, 0.526367, 0.768677, -0.408325, 5.798342, 2.807618, 4.455566
474179, 0.571411, 0.749634, -0.348755, 3.173829, 0.244141, 1.708985
474199, 0.548340, 0.790405, -0.321411, 5.554201, -4.882813, -0.549316
474219, 0.536987, 0.773315, -0.371704, 8.117676, -3.845216, 0.183106
474239, 0.516357, 0.776001, -0.404053, 3.662110, -4.821777, -0.244141
474259, 0.534668, 0.768433, -0.390625, 3.356935, -2.319336, 0.488281
474279, 0.513550, 0.742798, -0.386230, 3.234864, -2.685547, -0.793457
474299, 0.552124, 0.764038, -0.394775, 2.807618, -2.014160, -1.892090
474319, 0.541504, 0.774170, -0.391113, 2.380371, -2.014160, -2.563477
474339, 0.510132, 0.763306, -0.386597, 3.479005, -2.685547, -1.098633
474359, 0.481567, 0.763306, -0.410645, 1.892090, -1.342773, 0.122070
474379, 0.504395, 0.766357, -0.410889, 0.976563, 4.699707, 3.112794
474399, 0.576660, 0.756226, -0.382080, -0.366211, 4.699707, 1.098633
474419, 0.576904, 0.763794, -0.360474, 0.671387, -3.112794, -1.953125
474439, 0.485718, 0.776611, -0.404419, 0.915528, -6.103518, 0.000000
474459, 0.499268, 0.758667, -0.406982, -0.122070, 0.000000, 2.563477
474479, 0.548706, 0.764526, -0.378296, -0.183106, 4.760742, 1.464844
474499, 0.558716, 0.755615, -0.373901, 1.281738, 3.356935, -1.159668
474519, 0.522217, 0.744263, -0.405640, 0.183106, 0.122070, -1.708985
474539, 0.509033, 0.772827, -0.400391, -0.732422, -1.037598, 0.549316
474559, 0.541382, 0.773438, -0.386108, -1.342773, 0.000000, 1.281738
474579, 0.567261, 0.781128, -0.352905, 0.854492, -1.953125, 0.366211
474599, 0.540649, 0.750732, -0.383423, 2.746582, -4.943848, -1.159668
