timestamp,ax,ay,az,gx,gy,gz
907178, 0.544556, 0.629883, -0.619995, 1.831055, -11.474613, -6.042482
907198, 0.553101, 0.642334, -0.567383, -5.615236, -8.422852, -2.563477
907218, 0.587524, 0.657959, -0.518799, -6.103518, -14.892582, -3.479005
907238, 0.614136, 0.657349, -0.523438, -5.126953, -25.756844, -6.042482
907258, 0.555176, 0.664063, -0.534668, -4.455566, -32.470703, -8.544922
907278, 0.464600, 0.674805, -0.525635, -3.479005, -27.771004, -7.019045
907298, 0.463379, 0.681641, -0.501465, 1.037598, -17.761230, -3.479005
907318, 0.511719, 0.671875, -0.535400, 4.516602, -11.230473, -2.807618
907338, 0.497681, 0.663086, -0.565308, 5.187988, -9.582520, -2.746582
907358, 0.495361, 0.659668, -0.589600, 3.356935, -7.629396, -1.098633
907378, 0.493652, 0.661987, -0.570557, 0.915528, -6.652834, -0.488281
907398, 0.507813, 0.664185, -0.566284, 1.159668, -3.112794, 0.061035
907418, 0.514771, 0.663940, -0.568726, 0.915528, -3.356935, -0.488281
907438, 0.497803, 0.663452, -0.570923, 0.671387, -3.845216, -0.183106
907458, 0.493408, 0.664429, -0.564697, 0.854492, -1.892090, 0.732422
907478, 0.506470, 0.664673, -0.561646, 1.220703, -0.061035, 0.793457
907498, 0.520874, 0.661499, -0.569580, 1.281738, 1.525879, 0.305176
907518, 0.527954, 0.658691, -0.577026, 0.793457, -0.732422, -1.098633
907538, 0.501831, 0.659790, -0.575928, -0.122070, -1.892090, -0.976563
907558, 0.500610, 0.662842, -0.564941, -0.427246, -2.075195, -0.305176
907578, 0.518555, 0.666504, -0.555054, 1.586915, -1.159668, -0.305176
907598, 0.510376, 0.663696, -0.572021, 1.586915, -2.075195, -0.793457
907618, 0.497192, 0.662231, -0.571045, 1.220703, -2.685547, -0.122070
907638, 0.499146, 0.663086, -0.571655, 0.976563, -1.770020, 0.549316
907658, 0.514648, 0.661377, -0.569702, 1.037598, -0.122070, 0.366211
907678, 0.526611, 0.660400, -0.570190, 0.854492, -0.793457, -0.854492
907698, 0.511841, 0.663330, -0.569092, 0.854492, -2.441406, -1.525879
907718, 0.492920, 0.663086, -0.570679, 0.976563, -2.197266, -1.220703
907738, 0.490967, 0.661621, -0.574341, 0.915528, 0.000000, -0.183106
907758, 0.510620, 0.660156, -0.576294, 0.671387, 0.000000, -0.427246
907778, 0.497803, 0.663574, -0.573608, 0.122070, -0.366211, 0.183106
907798, 0.506714, 0.663330, -0.566284, 0.305176, -0.366211, 0.305176
907818, 0.503540, 0.665894, -0.559326, 1.037598, 1.281738, 0.183106
907838, 0.517700, 0.662720, -0.565308, 1.647950, 1.281738, -0.183106
907858, 0.513550, 0.660889, -0.572632, 1.770020, -0.366211, -0.610352
907878, 0.509521, 0.657593, -0.580444, 0.976563, -1.098633, -0.610352
907898, 0.512085, 0.661865, -0.573364, 0.549316, -1.586915, -1.159668
907918, 0.502197, 0.662231, -0.569824, 0.427246, -0.854492, -1.098633
907938, 0.490234, 0.662964, -0.572266, 0.427246, -0.122070, -0.305176
907958, 0.499512, 0.660889, -0.574951, 0.122070, 0.976563, 0.549316
907978, 0.500488, 0.663696, -0.570068, -0.366211, 2.441406, 1.037598
907998, 0.535767, 0.661133, -0.566284, 0.427246, 1.953125, 0.488281
908018, 0.508545, 0.662842, -0.563354, 0.061035, 0.061035, -0.610352
908038, 0.521240, 0.660034, -0.578247, 0.305176, -0.976563, -0.549316
908058, 0.512085, 0.664063, -0.564331, -0.183106, -2.014160, -1.403809
908078, 0.500122, 0.662720, -0.570190, 0.183106, -1.464844, -0.976563
908098, 0.500977, 0.665039, -0.561279, 0.244141, -0.610352, -0.366211
908118, 0.506958, 0.665649, -0.560181, 0.976563, -0.976563, -0.183106
908138, 0.511963, 0.664307, -0.563477, 2.075195, -1.220703, -0.122070
908158, 0.509277, 0.663696, -0.569824, 2.136230, -1.708985, -0.183106
908178, 0.514282, 0.658813, -0.575562, 2.014160, -2.197266, -0.671387
908198, 0.500000, 0.659546, -0.578491, 1.281738, -1.770020, -0.549316
908218, 0.505493, 0.657837, -0.579834, 0.854492, -1.525879, -0.305176
908238, 0.498657, 0.661255, -0.579834, 0.061035, -0.610352, -0.183106
908258, 0.494751, 0.662476, -0.573242, -0.305176, 0.549316, 0.488281
908278, 0.503174, 0.666016, -0.564087, 0.305176, 2.136230, 0.671387
908298, 0.512085, 0.666992, -0.553223, 1.525879, 3.540040, 0.427246
908318, 0.538696, 0.663574, -0.557129, 2.685547, 1.159668, -0.427246
908338, 0.556641, 0.691406, -0.530151, 5.798342, 2.624512, -2.990724
908358, 0.602783, 0.683960, -0.481567, 12.756351, -0.915528, -7.324221
908378, 0.588745, 0.640625, -0.594727, 16.479492, -9.887695, -13.732914
908398, 0.482178, 0.632813, -0.670410, 8.605957, -16.296387, -15.625004
908418, 0.404907, 0.664795, -0.653198, 2.380371, -13.549809, -10.437012
908438, 0.458984, 0.743530, -0.594360, -1.281738, -1.586915, -1.342773
