timestamp,ax,ay,az,gx,gy,gz
913798, 0.504883, 0.737427, -0.476074, 8.605957, -13.610844, -4.638672
913818, 0.483398, 0.735840, -0.506836, 9.704590, -18.493652, -5.859377
913838, 0.397827, 0.724609, -0.554565, 7.385256, -18.859863, -2.990724
913858, 0.374634, 0.729248, -0.557129, 5.432129, -7.873537, 1.525879
913878, 0.426270, 0.723755, -0.544800, 4.028320, 1.831055, 4.089355
913898, 0.481201, 0.724609, -0.539307, 2.929688, 5.065918, 3.417970
913918, 0.502563, 0.722046, -0.528198, 2.563477, 2.258301, 0.976563
913938, 0.492676, 0.723999, -0.527100, 2.624512, -1.892090, -1.098633
913958, 0.447876, 0.723755, -0.538818, 2.197266, -2.807618, -1.342773
913978, 0.436523, 0.723877, -0.543457, 1.159668, -0.488281, -0.183106
913998, 0.436157, 0.725098, -0.534302, 0.671387, 2.441406, 1.647950
914018, 0.473999, 0.725586, -0.525879, 0.976563, 2.929688, 1.342773
914038, 0.479858, 0.723877, -0.524780, 1.281738, 0.305176, 0.000000
914058, 0.462646, 0.723389, -0.534302, 1.037598, -0.671387, -0.061035
914078, 0.446045, 0.721436, -0.542603, 0.244141, 0.854492, 0.366211
914098, 0.442871, 0.724854, -0.532349, -0.183106, 3.723145, 2.136230
914118, 0.479736, 0.725830, -0.515137, 0.305176, 3.784181, 2.197266
914138, 0.488403, 0.724976, -0.516235, 1.281738, 1.892090, 1.098633
914158, 0.481201, 0.719727, -0.534302, 1.220703, 0.183106, 0.061035
914178, 0.460083, 0.720703, -0.536133, 0.610352, 0.000000, 0.183106
914198, 0.460938, 0.723389, -0.530273, -0.061035, 0.854492, 0.915528
914218, 0.480713, 0.721436, -0.521973, 0.671387, 0.671387, 1.037598
914238, 0.473755, 0.721558, -0.526489, 0.671387, -1.037598, 0.366211
914258, 0.473877, 0.722900, -0.529785, 0.610352, -0.610352, 0.671387
914278, 0.508667, 0.721436, -0.529297, 0.488281, 0.061035, -1.281738
914298, 0.515747, 0.724243, -0.510376, 0.976563, -3.295899, -4.394531
914318, 0.466309, 0.718628, -0.530884, 1.464844, -7.690432, -5.310059
914438, 0.530640, 0.722534, -0.508545, -0.122070, 5.981447, 2.380371
914458, 0.528687, 0.716675, -0.521118, 0.366211, 0.793457, -0.915528
914478, 0.486816, 0.721558, -0.523560, -0.122070, -2.685547, -2.380371
914498, 0.451416, 0.723999, -0.518188, -0.244141, -2.746582, -1.342773
914518, 0.447510, 0.720093, -0.517456, 0.244141, 1.281738, 0.671387
914538, 0.471191, 0.727539, -0.522583, 0.244141, 2.929688, 1.892090
914558, 0.491211, 0.719360, -0.518677, 0.366211, 1.953125, 1.464844
914578, 0.496338, 0.721191, -0.510742, 0.732422, -0.244141, 0.732422
914598, 0.472656, 0.720093, -0.514282, 1.342773, -2.685547, 0.427246
914618, 0.464355, 0.719971, -0.529175, 1.281738, -0.244141, 1.281738
914638, 0.474243, 0.718262, -0.530884, 0.427246, 2.441406, 1.403809
914658, 0.481445, 0.718994, -0.519043, -0.122070, 3.295899, 1.586915
914678, 0.506348, 0.719238, -0.507080, 0.305176, 1.892090, 0.915528
914698, 0.510132, 0.723389, -0.503418, 1.281738, -1.403809, -0.976563
914718, 0.485962, 0.718506, -0.515381, 2.075195, -2.624512, -1.708985
914738, 0.493896, 0.718750, -0.522827, 1.892090, -2.624512, -2.197266
914758, 0.478149, 0.716553, -0.526978, 1.464844, -3.112794, -2.502441
914778, 0.464233, 0.719360, -0.525146, 0.610352, -1.892090, -1.098633
914798, 0.473633, 0.720337, -0.512695, 0.793457, -1.403809, -0.366211
914818, 0.476196, 0.721313, -0.520386, 1.159668, -0.488281, -0.061035
914838, 0.477295, 0.718384, -0.526611, 1.220703, 0.610352, -0.122070
914858, 0.492188, 0.717285, -0.528931, 0.549316, 0.366211, -0.610352
914878, 0.489014, 0.718262, -0.523682, 0.061035, -1.098633, -1.281738
914898, 0.481812, 0.718872, -0.526733, -0.305176, -2.014160, -1.586915
914918, 0.468018, 0.717896, -0.530273, -0.793457, -0.671387, -1.403809
914938, 0.463257, 0.726318, -0.517700, -1.098633, 0.488281, -0.671387
914958, 0.450073, 0.724854, -0.507813, -0.183106, 1.464844, 1.464844
914978, 0.490723, 0.726685, -0.505737, 1.892090, 1.647950, 2.258301
914998, 0.520752, 0.749146, -0.481323, 4.577637, 2.075195, 0.549316
915018, 0.497070, 0.752197, -0.475098, 10.131836, 2.380371, -0.610352
915038, 0.509155, 0.756958, -0.457153, 16.784668, -6.530764, 0.183106
915058, 0.379639, 0.721313, -0.387573, 34.362793, -18.676758, 12.695316
915078, 0.427979, 0.862915, -0.611694, 44.006348, -7.507326, 26.489265
915098, 0.593994, 0.718262, -0.645020, 41.137695, 6.896975, 10.925293
915118, 0.563354, 0.594849, -0.597534, 40.954590, -0.549316, -8.056641
915138, 0.494751, 0.505127, -0.665405, 27.099617, -13.916019, -14.770512
915158, 0.431519, 0.618286, -0.588257, -0.854492, -5.310059, -11.291508
915178, 0.482056, 0.670288, -0.514160, 0.488281, 3.417970, -0.549316
915198, 0.601563, 0.701660, -0.550415, 7.141115, -0.366211, -3.967286
915218, 0.520142, 0.677490, -0.611938, 6.408693, -5.065918, -14.648441
915238, 0.410400, 0.659668, -0.623169, 1.647950, -10.925293, -11.535648
915258, 0.412598, 0.644287, -0.597046, 0.061035, -8.056641, -2.685547
915278, 0.472168, 0.665161, -0.583252, 1.403809, -1.159668, -2.746582
915298, 0.483643, 0.660522, -0.588379, 2.136230, 0.244141, -4.943848
915318, 0.459106, 0.675171, -0.585327, 2.685547, -1.770020, -0.610352
915338, 0.444702, 0.648682, -0.594238, 3.051759, -5.065918, 2.197266
915358, 0.436523, 0.676880, -0.655762, -7.019045, 3.662110, 4.089355
915378, 0.495728, 0.697632, -0.605347, -10.620117, 4.699707, -0.244141
915398, 0.510376, 0.684326, -0.581177, -7.324221, -6.286623, -6.774904
915418, 0.422119, 0.638916, -0.610962, -7.873537, -10.131836, -8.178711
915438, 0.325806, 0.591797, -0.647095, -12.207035, -0.427246, -7.202150
915458, 0.256958, 0.567871, -0.667603, -20.629883, 18.066406, -2.685547
915478, 0.128662, 0.893555, -0.720581, -28.747566, 30.334480, 18.066406
915498, 0.266235, 0.726563, -0.479492, -32.165527, 61.706558, 42.053223
915518, 0.788208, 0.766602, -0.207397, -12.939457, 63.110367, 41.503906
915538, 1.418701, 0.542358, -0.504517, 5.920412, -49.316422, -28.503426
915558, 0.423950, 0.497559, -0.676636, -59.936539, -60.852066, 13.244633
