timestamp,ax,ay,az,gx,gy,gz
653296, 0.613647, 0.457642, -0.662842, -0.366211, -1.281738, -1.220703
653316, 0.610840, 0.467041, -0.663330, 0.183106, -1.770020, -0.854492
653336, 0.606445, 0.453613, -0.663330, 0.732422, -1.953125, -0.061035
653356, 0.603271, 0.446899, -0.666748, -0.122070, -1.342773, 0.061035
653376, 0.606567, 0.449951, -0.662842, -0.061035, -1.220703, -0.671387
653396, 0.607788, 0.447998, -0.668335, -0.183106, -2.197266, -1.708985
653416, 0.604858, 0.450073, -0.667480, -0.183106, -2.563477, -2.197266
653436, 0.599243, 0.454102, -0.670898, -0.427246, -1.770020, -2.136230
653456, 0.601929, 0.459229, -0.665894, -0.488281, -1.037598, -1.892090
653476, 0.604248, 0.461426, -0.668701, -0.122070, -0.793457, -1.403809
653496, 0.605835, 0.456177, -0.663940, -0.427246, -1.403809, -1.403809
653516, 0.602539, 0.455200, -0.662476, -0.610352, -1.647950, -1.525879
653536, 0.599731, 0.461792, -0.666748, -0.671387, -0.854492, -1.159668
653556, 0.608765, 0.467896, -0.666016, -0.305176, -0.244141, -0.488281
653576, 0.611084, 0.457520, -0.665039, 0.549316, -2.014160, -0.793457
653596, 0.601196, 0.448730, -0.668945, -0.183106, -3.356935, -1.831055
653616, 0.595093, 0.459717, -0.668335, -0.549316, -2.685547, -2.014160
653636, 0.591064, 0.467163, -0.671143, -0.610352, -1.037598, -1.220703
653656, 0.596191, 0.467529, -0.667969, 0.000000, 0.305176, -0.549316
653676, 0.602417, 0.463013, -0.666992, 0.366211, -0.610352, -0.610352
653696, 0.597412, 0.457642, -0.665894, -0.061035, -0.976563, -0.671387
653716, 0.597900, 0.458618, -0.664063, -0.244141, -0.366211, -0.671387
653736, 0.601685, 0.459717, -0.666016, -0.305176, -0.183106, -0.915528
653756, 0.602539, 0.464233, -0.666870, -0.366211, -0.915528, -1.098633
653776, 0.602539, 0.464600, -0.666870, -0.061035, -1.037598, -0.976563
653796, 0.594482, 0.458862, -0.667236, -0.366211, -2.258301, -2.014160
653816, 0.587891, 0.462769, -0.670288, -0.549316, -1.220703, -1.892090
653836, 0.591797, 0.469238, -0.671021, -0.305176, 0.244141, -1.159668
653856, 0.598877, 0.467896, -0.669556, -0.122070, 0.061035, -0.915528
653876, 0.599731, 0.458984, -0.663208, -0.488281, -0.976563, -1.464844
653896, 0.595703, 0.461548, -0.663574, -0.915528, -1.342773, -2.014160
653916, 0.597046, 0.472290, -0.665283, -0.793457, -0.610352, -1.708985
653936, 0.605225, 0.471924, -0.666260, -0.305176, -0.976563, -1.403809
653956, 0.610474, 0.466064, -0.667114, -0.366211, -4.943848, -2.746582
653976, 0.592896, 0.473877, -0.669434, 0.061035, -6.530764, -3.112794
653996, 0.576050, 0.475586, -0.672363, -0.122070, -3.784181, -2.441406
654016, 0.589478, 0.481445, -0.669067, 0.671387, -1.220703, -1.220703
654036, 0.593262, 0.458130, -0.669189, 0.549316, -1.953125, -1.953125
654056, 0.583496, 0.456543, -0.669556, -0.488281, -2.197266, -2.807618
