timestamp,ax,ay,az,gx,gy,gz
1350404, 0.746826, 0.957153, -0.453979, 101.196320, -5.493164, 68.603516
1350424, 0.656372, 0.336914, -0.604004, 95.947296, -38.208008, 70.800781
1350444, 0.457153, 0.161987, -0.668091, 41.137695, -41.931152, 44.555679
1350464, 0.446289, 0.377319, -0.732666, 32.958984, -33.386230, 27.893074
1350484, 0.386108, 0.453369, -0.843750, 34.179688, -17.456055, 28.015144
1350504, 0.348389, 0.417480, -0.868408, 29.296883, -4.516602, 34.301758
1350524, 0.401367, 0.385010, -0.821289, 25.024422, 6.408693, 36.926270
1350544, 0.484497, 0.371094, -0.789795, 25.512703, 4.211426, 31.188972
1350564, 0.477905, 0.341797, -0.789917, 26.672371, 9.155273, 29.785164
1350584, 0.516724, 0.296631, -0.790283, 23.925789, 23.803719, 31.494148
1350604, 0.584595, 0.269531, -0.774902, 21.545410, 34.179688, 25.634773
1350624, 0.651855, 0.342163, -0.790161, 16.052246, 31.860359, 15.380863
1350644, 0.677368, 0.195557, -0.716675, 28.747566, -19.226074, -18.005371
1350664, 0.377319, 0.090698, -0.695557, 15.625004, -34.240723, -36.560059
1350684, 0.298828, 0.163940, -0.724976, -7.202150, -22.521980, -44.677750
1350704, 0.316284, 0.344482, -0.691040, -27.343758, -5.432129, -35.583496
1350724, 0.488403, 0.383545, -0.627441, -34.484863, 32.165527, -15.869144
1350744, 0.788696, 0.520752, -0.708862, -35.644531, 72.448730, -2.136230
1350764, 0.959351, 0.636353, -0.619873, -23.010262, 64.819336, 6.225588
1350784, 0.949829, 0.517578, -0.536255, -2.258301, 12.512211, 0.183106
1350804, 0.613037, 0.347656, -0.631470, 2.380371, -14.526371, -15.625004
1350824, 0.607788, 0.418335, -0.785034, -6.286623, -29.418953, -19.714355
1350844, 0.470093, 0.494019, -0.818359, -3.234864, -28.503426, -17.150879
1350864, 0.413574, 0.479004, -0.811035, 1.708985, -10.742188, -7.202150
1350884, 0.492065, 0.428955, -0.787231, 1.647950, -0.488281, -1.464844
1350904, 0.478638, 0.377563, -0.744263, -2.502441, 3.845216, -1.831055
1350924, 0.534790, 0.380981, -0.705933, -5.737307, 13.122562, -0.854492
1350944, 0.615234, 0.422363, -0.683105, -4.699707, 19.958496, -0.610352
1350964, 0.619507, 0.430176, -0.673706, -3.234864, 20.812988, -1.342773
1350984, 0.659180, 0.439941, -0.676270, -2.197266, 11.962894, -1.831055
1351004, 0.639038, 0.431519, -0.680542, -1.159668, 4.821777, -3.356935
1351024, 0.591064, 0.430908, -0.699951, -1.281738, -3.479005, -5.371094
1351044, 0.570190, 0.420532, -0.705322, -1.953125, -1.037598, -4.760742
1351064, 0.576904, 0.430664, -0.706177, -2.685547, -0.305176, -7.507326
1351084, 0.583496, 0.440186, -0.701904, -1.464844, 0.549316, -8.178711
1351104, 0.571411, 0.439209, -0.700439, -1.159668, 0.305176, -7.141115
1351124, 0.552002, 0.443115, -0.700317, -1.281738, 5.493164, -4.638672
1351144, 0.582642, 0.435913, -0.689087, -1.647950, 10.742188, -2.685547
1351164, 0.614258, 0.424438, -0.680054, -2.502441, 9.460449, -3.479005
1351184, 0.610718, 0.427124, -0.681396, -3.295899, 5.126953, -6.469728
1351204, 0.604126, 0.465332, -0.684570, -3.356935, 3.417970, -5.981447
1351224, 0.601563, 0.486450, -0.685669, -1.525879, 2.380371, -3.295899
1351244, 0.595459, 0.470459, -0.681030, -0.183106, -0.671387, -1.770020
1351264, 0.588501, 0.455444, -0.685181, 0.061035, -0.854492, -0.793457
1351284, 0.589355, 0.447754, -0.685669, 0.183106, -0.549316, -1.220703
1351304, 0.590698, 0.440308, -0.687988, 0.488281, -0.732422, -2.807618
1351324, 0.583374, 0.442505, -0.683350, -0.122070, -0.488281, -2.929688
1351344, 0.590942, 0.446777, -0.683228, 0.244141, -0.366211, -2.807618
1351364, 0.589111, 0.449707, -0.687134, -0.244141, 0.488281, -3.051759
1351384, 0.596069, 0.459839, -0.683594, -0.427246, -15.563969, -2.685547
1351404, 0.584106, 0.450562, -0.680420, 0.061035, -0.366211, -3.784181
1351424, 0.578247, 0.442505, -0.681152, -0.793457, -0.854492, -4.272461
1351444, 0.582764, 0.447876, -0.689331, -1.464844, -0.549316, -7.141115
1351464, 0.573853, 0.465332, -0.689941, -2.136230, -1.159668, -7.873537
1351484, 0.579834, 0.482544, -0.689575, -1.281738, -1.342773, -6.835939
1351504, 0.581299, 0.474243, -0.681641, -0.549316, -0.305176, -5.004883
1351524, 0.581909, 0.464478, -0.677246, -1.098633, -0.732422, -3.906251
1351544, 0.582153, 0.453979, -0.675537, -1.647950, -0.366211, -4.211426
1351564, 0.578857, 0.464233, -0.675659, -1.342773, -1.098633, -5.187988
1351584, 0.572144, 0.483521, -0.689697, -0.366211, -0.732422, -4.028320
1351604, 0.571289, 0.477295, -0.683960, -0.122070, -0.305176, -2.685547
1351624, 0.573853, 0.469238, -0.675171, 0.061035, -0.915528, -2.624512
1351644, 0.580322, 0.467285, -0.688965, -0.732422, -0.488281, -3.479005
1351664, 0.574585, 0.477905, -0.675781, -0.854492, -0.427246, -2.258301
1351684, 0.583862, 0.489258, -0.684082, 0.183106, -0.610352, -1.403809
1351704, 0.575317, 0.486084, -0.680298, 0.671387, -0.366211, 0.305176
1351724, 0.580566, 0.473267, -0.675537, 1.220703, -0.488281, 1.159668
1351744, 0.570801, 0.461670, -0.680176, 0.427246, -0.366211, 0.488281
1351764, 0.578613, 0.466064, -0.677734, -0.366211, -0.305176, -0.854492
1351784, 0.578613, 0.474243, -0.681641, 0.305176, -0.427246, -1.831055
1351804, 0.571167, 0.471558, -0.684937, -0.671387, -0.854492, -1.037598
1351824, 0.579712, 0.481079, -0.675903, 0.000000, -1.037598, -0.854492
1351864, 0.570801, 0.464966, -0.682983, -1.647950, -0.305176, -2.319336
1351884, 0.575806, 0.479004, -0.678101, -1.403809, -0.976563, -3.356935
1351904, 0.571655, 0.496338, -0.687012, -0.244141, -1.342773, -2.685547
1351924, 0.574585, 0.485107, -0.683228, 0.366211, -1.037598, -1.098633
1351944, 0.571045, 0.459351, -0.674194, -0.122070, -0.549316, -0.915528
1351984, 0.562012, 0.464844, -0.666504, -2.990724, 3.845216, -3.784181
1352004, 0.578979, 0.491943, -0.675293, -1.403809, 2.807618, -4.272461
1352024, 0.570557, 0.473999, -0.687744, -3.173829, -0.244141, -4.821777
1352044, 0.546143, 0.455811, -0.665771, -4.516602, 3.906251, -4.211426
1352064, 0.587402, 0.431519, -0.660278, -4.699707, 4.882813, -7.385256
1352084, 0.551025, 0.452393, -0.668823, -7.507326, 1.586915, -11.108402
1352104, 0.555908, 0.504761, -0.684570, -9.704590, 4.150391, -10.620117
