timestamp,ax,ay,az,gx,gy,gz
1244641, 0.303345, 0.892822, -0.364990, 1.831055, 0.976563, 0.671387
1244661, 0.313354, 0.874878, -0.381104, 2.075195, 1.220703, 1.159668
1244681, 0.318970, 0.874878, -0.383667, 0.915528, 2.014160, 1.342773
1244701, 0.328735, 0.874268, -0.379028, 0.244141, 1.159668, 0.793457
1244721, 0.330200, 0.881958, -0.364746, 0.366211, 0.244141, 0.305176
1244741, 0.325562, 0.882690, -0.367065, 1.098633, -0.610352, -0.305176
1244761, 0.310059, 0.880493, -0.368774, 1.892090, 0.000000, 0.793457
1244781, 0.323486, 0.872925, -0.382446, 1.953125, 0.122070, 0.854492
1244801, 0.321045, 0.874878, -0.385864, 0.610352, -0.305176, 0.671387
1244821, 0.319458, 0.876343, -0.375977, 0.366211, -0.610352, 0.976563
1244841, 0.320557, 0.874878, -0.383179, -0.122070, -0.610352, 0.976563
1244861, 0.320313, 0.877319, -0.376953, -0.610352, 0.244141, 0.854492
1244881, 0.326904, 0.877563, -0.371948, -0.488281, -0.183106, 1.037598
1244901, 0.327515, 0.878174, -0.371582, -0.427246, -0.976563, 0.488281
1244921, 0.316895, 0.878174, -0.370239, -0.122070, -0.854492, 0.854492
1244941, 0.317871, 0.876831, -0.371338, 0.122070, 0.366211, 0.793457
1244961, 0.333496, 0.877441, -0.375122, 0.244141, 0.488281, 1.220703
1244981, 0.329346, 0.873779, -0.385498, -0.671387, 0.427246, 0.427246
1245001, 0.328613, 0.877686, -0.369873, -1.037598, 1.159668, 0.061035
1245021, 0.317871, 0.880615, -0.363647, -0.427246, 0.793457, -0.061035
1245041, 0.312866, 0.880493, -0.362305, 0.305176, 1.220703, 1.037598
1245061, 0.322876, 0.878296, -0.365234, 1.037598, 2.075195, 1.525879
1245081, 0.335571, 0.875610, -0.374023, 1.037598, 1.281738, 1.342773
1245101, 0.342896, 0.875000, -0.376953, 0.549316, 0.000000, 0.854492
1245121, 0.337769, 0.874512, -0.381226, -0.183106, -1.159668, -0.305176
1245141, 0.314209, 0.878052, -0.366089, -0.427246, 0.000000, 0.183106
1245161, 0.322754, 0.878052, -0.370728, -0.305176, 1.403809, 0.854492
1245181, 0.333618, 0.876587, -0.368286, -0.244141, 1.464844, 0.488281
1245201, 0.341431, 0.875977, -0.369019, -0.244141, 0.305176, 0.244141
1245221, 0.334473, 0.877075, -0.365112, -0.183106, -0.854492, -0.610352
1245241, 0.324219, 0.880249, -0.358643, 0.549316, -1.586915, -0.183106
1245261, 0.319214, 0.878052, -0.367188, 1.098633, -2.136230, 0.488281
1245281, 0.321777, 0.877075, -0.367798, 1.098633, -1.342773, 1.159668
1245301, 0.329712, 0.875977, -0.372437, 1.159668, -0.732422, 1.098633
1245321, 0.325806, 0.875488, -0.373291, 0.793457, 0.183106, 1.098633
1245341, 0.346069, 0.873535, -0.376831, 0.366211, -0.793457, 0.915528
1245361, 0.344604, 0.873413, -0.375610, -0.488281, -1.586915, -0.427246
1245381, 0.325073, 0.880249, -0.359985, 0.122070, -2.502441, -0.671387
1245401, 0.310547, 0.877563, -0.366699, 0.549316, -0.305176, 0.244141
