timestamp,ax,ay,az,gx,gy,gz
1445292, 0.320068, 0.874878, -0.402588, 0.244141, 0.610352, 0.244141
1445312, 0.332520, 0.862671, -0.397095, 0.976563, -0.244141, 0.793457
1445332, 0.326050, 0.857544, -0.409668, 0.854492, 1.525879, 0.732422
1445352, 0.346313, 0.856201, -0.406128, 0.183106, 0.061035, 0.610352
1445372, 0.335449, 0.862793, -0.400635, 0.122070, -1.525879, -0.061035
1445392, 0.318237, 0.862915, -0.404175, 0.549316, -1.037598, 0.915528
1445412, 0.323853, 0.862915, -0.404175, 0.549316, 0.610352, 1.708985
1445432, 0.321655, 0.857178, -0.397339, 0.671387, 1.159668, 2.258301
1445452, 0.312622, 0.860107, -0.405640, 0.854492, 1.342773, 4.150391
1445472, 0.340576, 0.857544, -0.410400, 0.244141, 2.563477, 4.577637
1445492, 0.357666, 0.859497, -0.403320, -0.061035, 1.342773, 3.662110
1445512, 0.348633, 0.858643, -0.402466, 0.000000, 0.732422, 2.624512
1445532, 0.342163, 0.855225, -0.406250, -0.366211, 0.305176, 2.502441
1445552, 0.358643, 0.858765, -0.398926, -0.488281, -0.122070, 1.892090
1445572, 0.358887, 0.859253, -0.397949, 0.244141, -0.854492, -0.366211
1445592, 0.350342, 0.854980, -0.408203, -0.122070, -1.892090, -0.976563
1445612, 0.350342, 0.855469, -0.410522, -0.915528, -2.441406, -1.525879
1445632, 0.342896, 0.853027, -0.420044, -2.014160, -3.417970, -2.014160
1445652, 0.335693, 0.854614, -0.418457, -4.028320, -3.295899, -1.586915
1445672, 0.335083, 0.858032, -0.404907, -4.821777, -4.211426, -1.220703
1445692, 0.285156, 0.859009, -0.412231, -5.615236, -3.601075, 0.976563
1445712, 0.318604, 0.865845, -0.385132, -5.981447, -0.122070, 4.760742
1445732, 0.389404, 0.867310, -0.370361, -3.967286, -1.159668, 2.380371
1445752, 0.373657, 0.863037, -0.390137, -3.112794, -5.371094, -0.061035
1445772, 0.379150, 0.859619, -0.403809, -3.845216, -14.465336, -2.319336
1445792, 0.344727, 0.860962, -0.409180, -5.249023, -16.052246, -4.211426
1445812, 0.298218, 0.866333, -0.393921, -5.859377, -13.793949, -3.479005
1445832, 0.270020, 0.871216, -0.383789, -5.371094, -7.141115, -0.854492
1445852, 0.281006, 0.873169, -0.372681, -4.028320, -0.549316, 2.502441
1445872, 0.323853, 0.869385, -0.378296, -2.502441, 2.746582, 3.784181
1445892, 0.335815, 0.861450, -0.410400, -3.356935, 1.770020, 3.784181
1445912, 0.338501, 0.863770, -0.398193, -5.310059, 0.915528, 3.906251
1445932, 0.352783, 0.872803, -0.369751, -4.821777, 1.403809, 2.807618
