timestamp,ax,ay,az,gx,gy,gz
1280100, 0.635864, 0.326904, -0.725586, 0.549316, -1.281738, -0.793457
1280120, 0.625122, 0.312134, -0.705444, 0.793457, -0.793457, 0.183106
1280140, 0.636719, 0.309082, -0.727905, 0.366211, -0.793457, 0.183106
1280160, 0.625610, 0.310425, -0.724731, 0.488281, -0.915528, -0.183106
1280180, 0.626343, 0.302734, -0.726074, 0.915528, -1.220703, -1.403809
1280200, 0.619263, 0.312012, -0.732178, 0.305176, -1.342773, -2.136230
1280220, 0.615723, 0.315918, -0.732300, -0.061035, -0.793457, -1.464844
1280260, 0.623413, 0.312744, -0.726807, 0.000000, -1.159668, -0.671387
1280280, 0.629272, 0.309448, -0.723145, 0.061035, -1.220703, -1.220703
1280300, 0.640991, 0.314575, -0.719604, 0.488281, -2.746582, -2.502441
1280320, 0.626465, 0.314941, -0.713867, 1.159668, -2.624512, -2.868653
1280340, 0.622314, 0.315308, -0.732422, 0.732422, -2.136230, -2.258301
1280360, 0.622803, 0.329224, -0.729126, 0.549316, -1.708985, -0.549316
1280380, 0.617432, 0.319824, -0.734253, 1.403809, -1.831055, -0.183106
1280400, 0.614136, 0.310059, -0.733521, 1.281738, -1.525879, -0.671387
1280420, 0.615723, 0.308350, -0.732056, 1.037598, -2.197266, -2.563477
1280440, 0.616577, 0.315674, -0.730713, 1.098633, -2.380371, -3.601075
1280460, 0.623047, 0.327271, -0.730835, 0.366211, -1.342773, -0.854492
1280480, 0.624023, 0.313965, -0.721924, 0.915528, -1.403809, -0.793457
1280500, 0.621704, 0.306641, -0.722412, 0.305176, -1.159668, -1.464844
1280520, 0.617920, 0.310303, -0.727539, 0.122070, -1.403809, -1.831055
1280540, 0.621704, 0.315552, -0.731689, -0.244141, -0.244141, -1.647950
1280560, 0.618530, 0.330444, -0.732056, -0.061035, -1.220703, -1.586915
1280580, 0.609253, 0.332031, -0.740967, 0.610352, -0.854492, 0.976563
1280600, 0.618774, 0.320679, -0.735474, 0.183106, -0.488281, 1.159668
1280620, 0.617798, 0.306152, -0.723755, 0.854492, -1.464844, -0.976563
1280640, 0.614014, 0.304199, -0.729248, -0.427246, -0.061035, -2.136230
1280660, 0.623169, 0.330566, -0.727661, -0.671387, 0.122070, -1.403809
1280680, 0.624268, 0.339844, -0.734863, 0.488281, -0.610352, -0.183106
1280700, 0.613403, 0.325562, -0.731079, 0.976563, -1.403809, 0.183106
1280720, 0.611816, 0.311890, -0.733521, 0.671387, -1.281738, -0.061035
1280740, 0.611816, 0.312012, -0.734253, 0.061035, -1.159668, -0.854492
1280760, 0.613281, 0.307617, -0.731812, -0.122070, -0.488281, -1.525879
1280780, 0.618164, 0.310425, -0.723755, -0.671387, 0.061035, -2.685547
1280800, 0.622559, 0.320190, -0.721680, -0.305176, 0.061035, -3.479005
1280820, 0.624268, 0.332886, -0.729370, 0.488281, -1.342773, -3.906251
1280840, 0.614868, 0.336426, -0.738159, 0.488281, -0.976563, -1.220703
1280860, 0.616821, 0.332031, -0.729492, 0.610352, -0.854492, 0.427246
1280880, 0.614136, 0.320313, -0.726563, 0.671387, -0.854492, 0.305176
1280900, 0.613159, 0.304565, -0.727905, 0.183106, -0.549316, -0.549316
1280920, 0.614990, 0.312988, -0.729004, -0.671387, -0.244141, -1.464844
1280940, 0.616577, 0.329834, -0.731934, -0.183106, -0.427246, -1.831055
1280960, 0.610352, 0.336548, -0.737671, 0.183106, -0.244141, -1.220703
1280980, 0.608398, 0.330444, -0.732910, -0.122070, 0.183106, -0.244141
1281000, 0.617554, 0.328369, -0.731689, 0.183106, -0.061035, 0.000000
1281020, 0.617920, 0.319824, -0.729370, 0.854492, -1.403809, -0.427246
1281040, 0.616943, 0.322510, -0.724487, 0.732422, -1.770020, -0.854492
1281060, 0.614746, 0.312134, -0.726318, 0.305176, -1.159668, -1.953125
1281080, 0.617554, 0.339600, -0.734131, 0.366211, -0.610352, -2.258301
1281100, 0.611206, 0.321777, -0.721680, 1.342773, -0.427246, -0.976563
1281120, 0.614746, 0.316528, -0.739380, 0.061035, -0.732422, -2.258301
1281140, 0.604858, 0.308350, -0.722534, 0.183106, -1.037598, -3.601075
1281160, 0.612793, 0.311035, -0.728394, -0.671387, 0.671387, -4.577637
1281180, 0.614014, 0.306763, -0.724976, 0.305176, 0.366211, -8.117676
1281200, 0.608398, 0.282593, -0.730225, -0.427246, -0.671387, -11.596684
1281220, 0.596680, 0.283569, -0.710938, 0.366211, 0.488281, -18.859863
1281240, 0.588135, 0.273682, -0.744629, -2.807618, 0.976563, -20.263672
1281260, 0.577393, 0.264526, -0.731445, -9.948730, 0.244141, -22.216805
1281280, 0.526611, 0.228760, -0.702881, -16.357422, 1.525879, -25.939949
1281300, 0.513916, 0.183960, -0.693237, -28.503426, 21.667480, -29.724129
1281320, 0.517578, 0.215210, -0.706665, -47.851578, 33.691406, -34.912109
1281340, 0.619751, 0.419922, -0.695801, -59.631363, 36.132813, -35.095215
1281360, 0.683472, 0.595947, -0.637939, -48.156754, 27.526863, -33.569336
1281380, 0.713867, 0.633545, -0.652832, -29.052742, 13.732914, -32.958984
1281400, 0.621826, 0.510132, -0.635132, -21.911621, -0.061035, -24.292000
1281440, 0.601196, 0.517944, -0.635986, -20.446777, 8.239746, -10.253906
1281460, 0.582397, 0.499512, -0.634277, -15.808109, 11.840824, -12.146000
1281480, 0.571167, 0.488525, -0.653320, -16.418457, 13.916019, -15.441898
1281500, 0.541748, 0.553711, -0.669189, -20.812988, 8.911133, -18.249512
1281520, 0.572876, 0.732910, -0.612183, 4.089355, 13.977055, 7.385256
1281540, 0.704956, 0.528931, -0.693115, -6.958010, 14.648441, 1.892090
1281560, 0.559570, 0.530273, -0.584229, -9.460449, 5.615236, 1.281738
1281580, 0.557983, 0.548828, -0.574463, -7.263186, 19.714355, 3.173829
1281600, 0.669678, 0.692871, -0.645386, -12.084965, 28.076180, -7.690432
1281620, 0.733521, 0.688965, -0.600464, -17.517090, 3.723145, -16.601563
1281640, 0.718384, 0.672607, -0.584595, -23.315437, -28.930672, -23.254402
1281660, 0.640625, 0.591309, -0.605591, -27.526863, -43.029785, -28.137215
1281680, 0.620972, 0.479492, -0.634277, -33.081055, -46.081558, -25.451668
1281700, 0.617676, 0.501465, -0.675049, -35.522461, -51.452652, -21.911621
1281720, 0.528320, 0.531738, -0.629517, -40.832520, -63.354507, -16.418457
1281740, 0.584106, 0.570923, -0.454712, -28.076180, -22.949226, -22.827156
1281760, 0.499512, 0.575073, -0.611572, -23.803719, -22.277840, -18.127441
1281780, 0.569336, 0.568726, -0.540405, -16.906738, -8.056641, -14.709476
1281800, 0.535767, 0.554810, -0.614380, -9.582520, -22.216805, -5.737307
1281820, 0.570435, 0.570557, -0.496094, 2.746582, -21.484375, -2.685547
1281840, 0.647705, 0.563110, -0.573975, 10.986328, -30.029305, -7.995607
1281860, 0.513672, 0.493774, -0.265503, 59.448257, -40.832520, 0.793457
1281880, 0.376953, 0.527100, -0.716797, 98.388702, -9.765625, 12.146000
1281900, 0.337769, 0.476807, -0.975464, 67.260742, 39.062500, 25.329597
1281920, 0.440063, 0.478882, -0.698486, 30.639656, 31.616219, 36.682129
1281940, 0.460693, 0.453369, -0.600830, 18.920898, 39.794922, 29.846199
1281960, 0.376831, 0.425171, -0.632935, 21.362305, 9.826660, 41.625977
1281980, 0.604126, 0.708008, -0.643677, -17.822266, 59.082047, 14.160160
1282080, 0.667236, 0.625610, -0.606812, -1.831055, 35.583496, 2.197266
1282100, 0.836304, 0.716553, -0.687256, -0.915528, -7.080080, -20.385742
1282120, 0.696167, 0.615112, -0.634521, -0.061035, -47.912613, -33.386230
1282140, 0.682983, 0.523682, -0.602295, -3.051759, -52.246109, -25.207527
1282200, 0.580933, 0.486694, -0.677979, 10.314941, -23.498543, -16.845703
1282220, 0.497070, 0.306396, -0.803223, -17.211914, -44.067383, -29.602058
1282240, 0.430542, 0.287720, -0.657471, -40.039063, -38.452148, -32.531738
